strIngredient13,strMeasure8,strMeasure11,strMeasure12,strDrinkThumb,strCreativeCommonsConfirmed,strIngredient5,strIngredient6,strVideo,strImageSource,strInstructionsFR,strMeasure9,strDrink,strIngredient8,strIngredient12,strInstructionsIT,idDrink,strMeasure3,strInstructionsDE,strIngredient1,strInstructionsES,strMeasure4,strIngredient9,strInstructionsZH-HANT,strMeasure1,strMeasure15,strIngredient10,strGlass,strDrinkAlternate,strMeasure10,strMeasure6,strIngredient7,strImageAttribution,strIngredient3,strMeasure2,strTags,strInstructions,strCategory,strInstructionsZH-HANS,dateModified,strMeasure14,strIngredient14,strAlcoholic,strIngredient11,strMeasure13,strIBA,strMeasure5,strIngredient2,strIngredient15,strMeasure7,strIngredient4
,,,,https://www.thecocktaildb.com/images/media/drink/fegm621503564966.jpg,No,Cranberry juice,,,,Verser dans un grand verre avec des glaçons et remuer. Ajouter un peu de jus de canneberge selon le goût.,,Kool-Aid Shot,,,"Versare in un bicchiere grande con ghiaccio e mescolare.
Aggiungere un po 'di succo di mirtillo rosso a piacere.",13190,1 shot ,In ein großes Glas mit Eis gießen und umrühren. Nach Belieben etwas Preiselbeersaft hinzufügen.,Vodka,Verter en un vaso grande con hielo y remover. Añada un poco de zumo de arándanos al gusto.,1 shot ,,,1 shot ,,,Old-fashioned glass,,,,,,Sloe gin,1 shot ,,Pour into a large glass with ice and stir. Add a little cranberry juice to taste.,Shot,,2017-08-24 09:56:06,,,Alcoholic,,,,,Amaretto,,,Triple sec
,,,,https://www.thecocktaildb.com/images/media/drink/hfp6sv1503564824.jpg,No,,,,,,,Kool First Aid,,,"Aggiungi Kool-Aid, successivamente aggiungi il rum.",17006,,Geben Sie Kool Aid in ein Doppelschnapsglas und füllen Sie es mit Rum. Knall und Schuss.,151 proof rum,,,,,2 oz light ,,,Shot glass,,,,,,,1/2 tsp Tropical ,,"Add Kool Aid to a double shot glass, and top with rum. Slam and shoot.",Shot,,2017-08-24 09:53:44,,,Alcoholic,,,,,Kool-Aid,,,
,,,,https://www.thecocktaildb.com/images/media/drink/sqxsxp1478820236.jpg,No,,,,,,,Kentucky B And B,,,Versare il bourbon e il benedettino in un bicchierino di brandy.,11602,,Den Bourbon und den Benediktiner in ein Brandyglas geben.,Bourbon,,,,,2 oz ,,,Brandy snifter,,,,,,,1/2 oz ,,Pour the bourbon and Benedictine into a brandy snifter.,Ordinary Drink,,2016-11-10 23:23:56,,,Alcoholic,,,,,Benedictine,,,
,,,,https://www.thecocktaildb.com/images/media/drink/utqwpu1478820348.jpg,No,,,,,"Dans un shaker à moitié rempli de glaçons, mélanger le courbon et la Bénédictine. Agiter et filtrer dans un verre à cocktail. Décorer avec le zeste de citron.",,Kentucky Colonel,,,In uno shaker riempito a metà con cubetti di ghiaccio unire il courbon e il benedettino.Shakerare e filtrare in una coppetta da cocktail. Guarnire con la scorza di limone.,11604,1 twist of ,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, den Bourbon und den Benediktiner vermengen. Schütteln und in ein Cocktailglas abseihen. Mit der Zitronenscheibe garnieren.",Bourbon,"En una coctelera llena hasta la mitad con cubitos de hielo, combinar el courbon y el Benedictine. Agitar y colar en una copa de cóctel. Decorar con el twist de limón.",,,,3 oz ,,,Cocktail glass,,,,,,Lemon peel,1/2 oz ,,In a shaker half-filled with ice cubes combine the courbon and Benedictine. Shake and strain into a cocktail glass. Garnish with the lemon twist.,Ordinary Drink,,2016-11-10 23:25:48,,,Alcoholic,,,,,Benedictine,,,
,,,,https://www.thecocktaildb.com/images/media/drink/kugu2m1504735473.jpg,No,,,,,,,Kool-Aid Slammer,,,"Riempi prima metà del bicchierino con il kool-aid.
Quindi mettere un tovagliolo di carta sulla parte superiore del bicchiere e versare lentamente la vodka.
Se lo fai bene, dovresti essere in grado di vedere che i due liquidi sono separati, con la vodka sopra.
Ora sbattilo! L'ultima cosa che assaggerai è il kool-aid.",14446,,"Füllen Sie zuerst die Hälfte des Schnapsglases mit dem Kool-Aid. Dann legen Sie ein Papiertuch über das Glas und gießen Sie den Wodka langsam ein. Wenn du es richtig machst, solltest du sehen können, dass die beiden Flüssigkeiten getrennt sind, mit dem Wodka oben drauf. Jetzt knall es rein! Das Letzte, was du schmecken wirst, ist das Kool-Aid.",Kool-Aid,,,,,1/2 oz Grape ,,,Shot glass,,,,,,,1/2 oz ,,"Fill half the shot glass with the kool-aid first. Then put a paper towel over the top of the glass and slowly pour in the vodka. If you do it right, you should be able to see that the two liquids are separated, with the vodka on top. Now slam it! The last thing you'll taste is the kool-aid.",Shot,,2017-09-06 23:04:33,,,Alcoholic,,,,,Vodka,,,
,,,,https://www.thecocktaildb.com/images/media/drink/jogv4w1487603571.jpg,No,,,,,Mettre le tout dans un mixeur et liquéfier.,,Kiwi Papaya Smoothie,,,Getta tutto in un frullatore e liquida.,12714,,Alles in einen Mixer geben und aufschlagen.,Kiwi,Echar todo en una batidora y licuar.,,,,3 ,,,Highball Glass,,,,,,,1/2 ,,Throw everything into a blender and liquify.,Other / Unknown,,2017-02-20 15:12:51,,,Non alcoholic,,,,,Papaya,,,
,,,,https://www.thecocktaildb.com/images/media/drink/7j1z2e1487603414.jpg,No,,,,,Faire un jus de gingembre et de citron et l'ajouter à de l'eau chaude. Vous pouvez ajouter de la cardamome.,,Kill the cold Smoothie,,,Spremere lo zenzero e il limone e aggiungerlo all'acqua calda.Puoi aggiungere il cardamomo.,12720,1 cup hot ,Ingwer und Zitrone entsaften und in heißes Wasser geben. Du kannst Cardomom hinzufügen.,Ginger,Haz zumo de jengibre y limón y añádelo al agua caliente. Puede añadir cardomomo.,,,,1 inch ,,,Highball glass,,,,,,Water,1/4 ,,Juice ginger and lemon and add it to hot water. You may add cardomom.,Other / Unknown,,2017-02-20 15:10:15,,,Non alcoholic,,,,,Lemon,,,
,,,,https://www.thecocktaildb.com/images/media/drink/5jdp5r1487603680.jpg,No,,,,,"Dans un grand verre, verser le jus de citron vert et le sucre, et bien mélanger. Ajoutez de l'eau de Seltz froide pour remplir le verre. Mettez les écorces de citron vert dans le verre. Buvez. Répétez l'opération jusqu'à ce qu'il n'y ait plus de citron vert ou de soda.",,Limeade,,,In un bicchiere grande mettere il succo di lime e lo zucchero e mescolare bene. Aggiungere acqua fredda di seltz per riempire. Ripeti finché i lime o la soda non si esauriscono. Mettere le bucce di lime nel bicchiere.,12704," (seltzer water)
","In einem großen Glas Limettensaft und Zucker anrühren. Füge kaltes Selterswasser zum Befüllen hinzu. Die Limettenschalen in das Glas geben. Trink. Wiederholen Sie dies, bis Limetten oder Soda aufgebraucht sind.",Lime,"En un vaso grande, ponga el zumo de lima y el azúcar, y remueva bien. Añada agua de Seltz fría hasta llenar. Ponga las cáscaras de lima en el vaso. Beber. Repite la operación hasta que se acaben las cáscaras de lima o el agua de seltz.",,,,Juice of 1 ,,,Highball glass,,,,,,Soda water,1 tblsp ,,"In a large glass, put the lime juice and sugar, and stir well. Add cold seltzer water to fill. Put the lime peels in the glass. Drink. Repeat until limes or soda run out.",Other / Unknown,,2017-02-20 15:14:40,,,Non alcoholic,,,,,Sugar,,,Lime peel
,,,,https://www.thecocktaildb.com/images/media/drink/qywpvt1454512546.jpg,No,,,,,,,Lunch Box,,,"Riempi un bicchiere da mezzo litro quasi pieno di birra.
Quindi riempire il resto con succo d'arancia (attenzione a non riempirlo fino in cima).
In un bicchiere da shot versaci l'Amaretto, infine versare lo shot sul mix fatto in precedenza.",14378,1 oz ,"Füllen Sie ein Pintglas fast voll mit Bier. Dann den Rest mit Orangensaft füllen (darauf achten, ihn nicht nach oben zu füllen). Dann nimm den Schuss Amaretto und lass ihn rein.",Beer,,,,,3/4 bottle ,,,Pint glass,,,,,,Orange juice,1 shot ,,Fill a pint glass almost full with beer. Then fill the rest with orange juice (careful not to fill it to the top). Then take the shot of Amaretto and drop it in.,Beer,,2016-02-03 15:15:46,,,Alcoholic,,,,,Amaretto,,,
,,,,https://www.thecocktaildb.com/images/media/drink/mtpxgk1504373297.jpg,No,,,,,"Secouer et filtrer dans un verre à cocktail réfrigéré, bordé de sucre.",,Lemon Drop,,,Shakerare e filtrare in un bicchiere da cocktail ghiacciato bordato di zucchero.,14366,Juice of 1 wedge ,Schütteln und abseihen in ein gekühltes Cocktailglas mit Zuckerrand.,Vodka,Agitar y colar en una copa de cóctel fría con borde de azúcar.,,,,1 1/2 shot ,,,Cocktail glass,,,,,,Lemon,1 1/2 shot ,"IBA,NewEra",Shake and strain into a chilled cocktail glass rimmed with sugar.,Cocktail,,2017-09-02 18:28:17,,,Alcoholic,,,,,Cointreau,,,
,,,,https://www.thecocktaildb.com/images/media/drink/mx31hv1487602979.jpg,No,151 proof rum,,,,,,Lemon Shot,,,Unisci la vodka e il succo di limone in un bicchierino. Cospargere sopra 1/2 cucchiaino di zucchero. Mettere 2 cucchiaini di zucchero in un piattino; immergere gli spicchi di limone nello zucchero. Succhia un limone zuccherato dopo aver bevuto lo shot.,12752," wedge
","Galliano und Absolut Citron in einem Schnapsglas mischen, Zitronenkeil mit Zucker bestreut über Glas legen und Rum über Keil und Glas gießen. Light Rum mit einem Feuerzeug für eine Sekunde brennen lassen. Trinken Sie schnell und saugen Sie an der Zitrone. Wenn es richtig gemacht wird, schmeckt es wie ein Schuss süße Limonade.",Galliano,"Mezcle Galliano y Absolut Citron en un vaso de chupito, coloque una rodaja de limón espolvoreada con azúcar sobre el vaso y vierta ron sobre la rodaja y el vaso. Enciende el ron con un encendedor y deja quemar por un segundo. Dispara rápido y chupa limón. Si se hace correctamente, sabrá a un trago de limonada dulce.",Bacardi ,,,1/2 oz ,,,Shot glass,,,,,,Lemon,1/2 oz ,,"Mix Galliano and Absolut Citron in a shot glass, lay lemon wedge sprinkled with sugar over glass and pour a rum over wedge and glass. light rum with a lighter and let burn for a second. Do shot quickly and suck on lemon. If it is done correctly, this will taste like a shot of sweet lemonade.",Shot,,2017-02-20 15:02:59,,,Alcoholic,,,,,Absolut Citron,,,Sugar
,,,,https://www.thecocktaildb.com/images/media/drink/9179i01503565212.jpg,No,Ice,,,,"Secouez un grand verre avec des glaçons et de l'Angostura, en recouvrant l'intérieur du verre. Versez-y la vodka, ajoutez une tranche de citron vert et pressez le jus restant, mélangez avec le tonic, remuez et vous obtenez une Long Vodka.",,Long vodka,,,"Agitare un bicchiere alto con cubetti di ghiaccio e angostura, ricoprendo l'interno del bicchiere.
Versare la vodka su questo, aggiungere 1 fetta di lime e spremere il succo dal resto, mescolare con il tonico, mescolare e voilà hai una Long Vodka",13196,4 dashes ,"Schütteln Sie ein hohes Glas mit Eiswürfeln und Angostura und beschichten Sie so die Innenseite des Glases. Den Wodka darüber gießen, 1 Scheibe Limette hinzufügen und den Saft aus dem Rest herausquetschen, mit Tonic mischen, umrühren und voila, Sie haben einen langen Wodka.",Vodka,"Agite un vaso alto con cubitos de hielo y Angostura, cubriendo el interior del vaso. Vierta el vodka, añada una rodaja de lima y exprima el zumo restante, mezcle con la tónica, remueva y ya tiene un Long Vodka.",1 dl Schweppes ,,,5 cl ,,,Highball glass,,,,,,Angostura bitters,1/2 ,,"Shake a tall glass with ice cubes and Angostura, coating the inside of the glass. Por the vodka onto this, add 1 slice of lime and squeeze juice out of remainder, mix with tonic, stir and voila you have a Long Vodka",Ordinary Drink,,2017-08-24 10:00:12,,,Alcoholic,,,,4 ,Lime,,,Tonic water
,,,,https://www.thecocktaildb.com/images/media/drink/m1suzm1487603970.jpg,No,,,,,Mixer (frappe) au blender jusqu'à obtention d'une mousse. Ajouter les feuilles de curry déchirées et servir froid.,,Lassi Khara,,,Frullare (frappe) nel frullatore fino a ottenere un composto spumoso.Aggiungere le foglie di curry strappate e servire freddo.,12692,1 tsp ,Im Mixer zu einem schaumigen Ganzen verrühren (Frappe). Zerrissene Curryblätter hinzufügen und kalt servieren.,Yoghurt,Mezclar (frappe) en la batidora hasta que esté espumoso. Añada las hojas de curry arrancadas y sírvalo frío.,1 pinch ,,,1 cup ,,,Highball Glass,,,,,,Salt,2 cups cold ,,Blend (frappe) in blender until frothy. Add torn curry leaves and serve cold.,Other / Unknown,,2017-02-20 15:19:30,,,Non alcoholic,,,,,Water,,,Asafoetida
,,,,https://www.thecocktaildb.com/images/media/drink/s4x0qj1487603933.jpg,No,Salt,,,,"Mixer le yaourt et les glaçons jusqu'à ce que le yaourt devienne plus liquide. Ajoutez du sucre selon votre goût. Le citron/citron vert est facultatif, mais il donne un goût légèrement acidulé. Ajouter une pincée de sel. Le raïta est également idéal pour l'été. Au lieu d'une salade traditionnelle, vous pouvez préparer un raïta.",,Lassi Raita,,,"Frullate insieme lo yogurt e i cubetti di ghiaccio, finché lo yogurt non diventa più liquido. Aggiungere lo zucchero a piacere. Il limone / lime è facoltativo ma gli conferisce un sapore leggermente aspro. Pizzico di sale.Invece di avere un'insalata tradizionale puoi invece preparare la raita. Raita va bene anche per l'estate. ",12694,,"Joghurt und Eiswürfel zusammen mischen, bis der Joghurt flüssiger wird. Nach Belieben Zucker hinzufügen. Die Zitrone / Limette ist optional, verleiht ihr aber einen leicht herberen Geschmack. Eine Prise Salz. Raita ist auch gut für den Sommer. Anstatt einen traditionellen Salat zu essen, können Sie stattdessen Raita machen.",Yoghurt,"Mezclar el yogur y los cubitos de hielo, hasta que el yogur se vuelva más líquido. Añadir azúcar al gusto. El limón es opcional, pero le da un sabor ligeramente ácido. Una pizca de sal. La raita también es buena para el verano. En lugar de una ensalada tradicional, se puede preparar raita.",,,,2 cups ,,,Highball Glass,,,,,,Sugar,4-6 ,,"Blend the yoghurt and ice cubes together, until the yoghurt becomes more liquid. Add sugar to taste. The lemon/lime is optional but it gives it a slightly tart taste. Dash of salt. Raita is also good for the summer. Instead of having a traditional salad you can make raita instead.",Other / Unknown,,2017-02-20 15:18:53,,,Non alcoholic,,,,,Ice,,,Lime
,,,,https://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,No,Cayenne pepper,,,,"Extraire le jus des citrons. Éplucher et râper le gingembre. Placez le gingembre râpé et une bonne pincée de poivre de Cayenne dans un morceau d'étamine et faites un nœud. Laisser tremper dans l'eau. Au bout de 15 minutes environ, ajouter le sucre et le jus de citron. Réfrigérer et servir.",,Lemouroudji,,,"Mettere lo zenzero grattugiato spolverato di pepe di Caienna in un pezzo di garza, annodalo e lascia che lo zenzero e il pepe di Caienna infondano l'acqua in modo che l'acqua assuma sapore (circa 15 minuti).
Aggiungere lo zucchero e il succo di limone e mescolare bene.
Raffredda e servi freddo. (Puoi lasciare fuori il pepe di Caienna se lo desideri). Metti in frigo, aggiusta lo zucchero se necessario e servi.",12702,1 lb ,Die Zitronen entsaften. Den Ingwer schälen und raspeln. Den geriebenen Ingwer und einen kräftigen Spritzer Cayennepfeffer in ein Stück Seihtuch geben und zu einem Knoten binden. Im Wasser einweichen lassen. Nach etwa 15 Minuten den Zucker und den Zitronensaft hinzufügen. Abkühlen lassen und servieren.,Ginger,"Exprimir los limones. Pelar y rallar el jengibre. Coloca el jengibre rallado y una pizca de pimienta de cayena en un trozo de estopilla y haz un nudo. Déjalo en remojo en el agua. Pasados unos 15 minutos, añada el azúcar y el zumo de limón. Enfríe y sirva.",1 cup ,,,2 pieces ,,,Highball Glass,,,,,,Lemon,1 gal ,,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.",Other / Unknown,,2017-02-20 15:15:45,,,Non alcoholic,,,,ground ,Water,,,Sugar
,,,,https://www.thecocktaildb.com/images/media/drink/rpvtpr1468923881.jpg,No,,,,,"Dans un verre à mélange à moitié rempli de glaçons, mélanger le Scotch, le Drambuie et le vermouth. Bien mélanger. Filtrer dans un verre à cocktail. Décorer avec le zeste de citron.",,Loch Lomond,,,"In un mixing glass riempito a metà con cubetti di ghiaccio, unire lo scotch, il drambuie e il vermouth. Filtrare in un bicchiere da cocktail. Guarnire con la scorza di limone. Mescolare bene.",11658,1/2 oz ,"In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, Scotch, Drambuie und Wermut kombinieren. Gut umrühren. In ein Cocktailglas abseihen. Mit der Zitronenscheibe garnieren.",Scotch,"En un vaso mezclador lleno hasta la mitad con cubitos de hielo, mezcle el whisky, el Drambuie y el vermut. Remover bien. Colar en una copa de cóctel. Decorar con el twist de limón.",1 twist of ,,,2 oz ,,,Cocktail glass,,,,,,Dry Vermouth,1/2 oz ,,"In a mixing glass half-filled with ice cubes, combine the Scotch, Drambuie, and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.",Ordinary Drink,,2016-07-19 11:24:41,,,Alcoholic,,,,,Drambuie,,,Lemon peel
,,,,https://www.thecocktaildb.com/images/media/drink/rpsrqv1468923507.jpg,No,,,,,"Dans un verre à mélange à moitié rempli de glaçons, mélanger tous les ingrédients. Bien mélanger. Filtrer dans un verre à cocktail.",,London Town,,,"In un mixing glass riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti. Filtrare in un bicchiere da cocktail. Mescolare bene. ",11662,2 dashes ,"In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut umrühren. In ein Cocktailglas abseihen.",Gin,"En un vaso mezclador lleno hasta la mitad con cubitos de hielo, mezcle todos los ingredientes. Remover bien. Colar en una copa de cóctel.",,,,1 1/2 oz ,,,Cocktail glass,,,,,,Orange bitters,1/2 oz ,,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Ordinary Drink,,2016-07-19 11:18:27,,,Alcoholic,,,,,Maraschino liqueur,,,
,,,,https://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg,No,,,,,Mettez le tout dans un mixeur et versez sur de la glace pilée. Vous pouvez également utiliser d'autres fruits comme les fraises et les bananes.,,Lassi - Mango,,,Mettete il tutto in un frullatore e versateci sopra del ghiaccio tritato.Puoi anche usare altri frutti come fragole e banane.,12698,1/2 cup ,Alles in einen Mixer geben und über das zerstoßene Eis gießen. Du kannst auch andere Früchte wie Erdbeeren und Bananen verwenden.,Mango,Póngalo todo en una batidora y viértalo sobre hielo picado. También puedes utilizar otras frutas como fresas y plátanos.,1 cup iced ,,,2 ,,,Highball glass,,,,,,Sugar,2 cups ,,Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.,Other / Unknown,,2017-02-20 15:16:56,,,Non alcoholic,,,,,Yoghurt,,,Water
,,,,https://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,No,Lemon juice,,,,Mettre tous les ingrédients dans un mixeur et mixer jusqu'à obtention d'une belle mousse. Servir frais.,,Lassi - Sweet,,,Metti tutti gli ingredienti in un frullatore e frulla fino a ottenere un composto omogeneo e spumoso. Servire freddo.,12696,4 tblsp ,Alle Zutaten in einen Mixer geben und schaumig rühren. Kühl servieren.,Yoghurt,Poner todos los ingredientes en una batidora y batir hasta que esté bien espumoso. Sírvalo frío.,pinch ,,,1 cup ,,,Highball glass,,,,,,Sugar,2 cups cold ,,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,Other / Unknown,,2017-02-20 15:18:05,,,Non alcoholic,,,,2 tblsp ,Water,,,Salt
,,,,https://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,No,,,,,,,Limona Corona,,,"Apri la Corona.
Riempi lo spazio vuoto nel collo della bottiglia con il rum.
La bottiglia dovrebbe essere riempita fino in fondo.
Copri la bottiglia con il pollice o il palmo della mano.
Capovolgi la bottiglia in modo che rum e birra si mescolino.
Capovolgi la bottiglia, drink pronto",15086,,"Öffne die Corona. Füllen Sie den leeren Platz im Hals in der Flasche mit dem Rum. Die Flasche sollte bis zum Anschlag gefüllt werden. Die Flasche mit dem Daumen oder der Handfläche verschließen. Drehen Sie die Flasche auf den Kopf, damit sich Rum und Bier vermischen. Drehen Sie die Flasche nach oben, ziehen Sie den Daumen heraus und trinken Sie.",Corona,,,,,1 bottle ,,,Beer Glass,,,,,,,1 oz ,,"Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.",Beer,,2015-09-03 03:51:02,,,Alcoholic,,,,,Bacardi Limon,,,
,,,,https://www.thecocktaildb.com/images/media/drink/quwrys1468923219.jpg,No,,,,,Verser le rhum et le Tia Maria dans un verre à l'ancienne presque rempli de glaçons. Bien mélanger.,,Lord And Lady,,,Versare il rum e Tia Maria in un bicchiere vecchio stile quasi pieno di cubetti di ghiaccio. Mescolare bene.,11670,,"Den Rum und Tia Maria in ein old-fashioned Glas gießen, das fast mit Eiswürfeln gefüllt ist. Gut umrühren.",Dark rum,Vierta el ron y la Tía María en un vaso old-fashioned casi lleno de cubitos de hielo. Remuévalo bien.,,,,1 1/2 oz ,,,Old-fashioned glass,,,,,,,1/2 oz ,,Pour the rum and Tia Maria into an old-fashioned glass almost filled with ice cubes. Stir well.,Ordinary Drink,,2016-07-19 11:13:39,,,Alcoholic,,,,,Tia maria,,,
,,,,https://www.thecocktaildb.com/images/media/drink/20d63k1504885263.jpg,No,Egg white,Carbonated water,,,"Secouer tous les ingrédients (sauf l'eau gazeuse) avec de la glace et filtrer dans un verre à cocktail sur deux glaçons. Remplir d'eau gazeuse, remuer et servir.",,Lady Love Fizz,,,"Shakerare tutti gli ingredienti (tranne l'acqua gassata) con ghiaccio e filtrare in un bicchiere da cocktail su due cubetti di ghiaccio. Riempite con acqua gassata, mescolate e servite.",11634,1 tsp ,"Alle Zutaten (außer kohlensäurehaltiges Wasser) mit Eis schütteln und in ein Cocktailglas über zwei Eiswürfel abseihen. Mit kohlensäurehaltigem Wasser auffüllen, umrühren und servieren.",Gin,"Agitar todos los ingredientes (excepto el agua carbonatada) con hielo y colar en una copa de cóctel sobre dos cubitos de hielo. Rellenar con agua carbonatada, remover y servir.",Juice of 1/2,,,2 oz ,,,Cocktail glass,,,,,,Powdered sugar,2 tsp ,,"Shake all ingredients (except carbonated water) with ice and strain into a cocktail glass over two ice cubes. Fill with carbonated water, stir, and serve.",Ordinary Drink,,2017-09-08 16:41:03,,,Alcoholic,,,,1 ,Light cream,,,Lemon
,,,,https://www.thecocktaildb.com/images/media/drink/nkwr4c1606770558.jpg,Yes,Lemon,Coca-Cola,,https://pxhere.com/en/photo/1593200,Mélanger tous les ingrédients (sauf le cola) et verser sur de la glace dans un verre highball. Ajoutez la goutte de cola pour donner de la couleur. Décorer avec une tranche de citron et servir.,,Long Island Tea,,,Unisci tutti gli ingredienti (tranne la cola) e versa il ghiaccio in un bicchiere highball. Aggiungi la spruzzata di cola per il colore. Decorare con una fetta di limone e servire.,11002,1/2 oz ,"Alle Zutaten (außer Cola) mischen und in einem Highball-Glas über Eis gießen. Füge einen Spritzer Cola hinzu, um Farbe zu erhalten. Mit einer Scheibe Zitrone dekorieren und servieren.",Vodka,Mezcle todos los ingredientes (excepto el refresco de cola) y viértalos sobre hielo en un vaso highball. Añada el chorrito de cola para darle color. Decore con una rodaja de limón y sirva.,1/2 oz ,,,1/2 oz ,,,Highball glass,,,1 splash ,,Irina Prokopenko https://pxhere.com/en/photographer/999895,Gin,1/2 oz ,"Strong,Asia,StrongFlavor,Brunch,Vegetarian,Sour",Combine all ingredients (except cola) and pour over ice in a highball glass. Add the splash of cola for color. Decorate with a slice of lemon and serve.,Ordinary Drink,,2015-08-18 14:54:32,,,Alcoholic,,,,Juice of 1/2 ,Light rum,,,Tequila
,,,,https://www.thecocktaildb.com/images/media/drink/wsyqry1479298485.jpg,No,Orange spiral,Lemon peel,,,"Mélanger le sucre en poudre et 2 oz d'eau gazeuse dans un verre Collins. Remplir le verre de glace, ajouter le gin et le vermouth et remuer. Remplir d'eau gazeuse et remuer à nouveau. Ajouter le zeste de citron et la spirale d'orange de façon à ce que l'extrémité pende sur le bord du verre.",,Lone Tree Cooler,,,"Mescolare lo zucchero a velo 56g e mescola con con acqua gassata. Riempi il bicchiere di ghiaccio, aggiungi gin e vermouth e mescola. Riempi con acqua gassata e mescola di nuovo. Aggiungere la scorza di limone e la spirale d'arancia in modo che l'estremità penda sul bordo del vetro.",11666,,"Puderzucker und 2 oz. kohlensäurehaltiges Wasser in einem Collins-Glas verrühren. Das Glas mit Eis füllen, Gin und Wermut hinzufügen und umrühren. Mit kohlensäurehaltigem Wasser auffüllen und erneut umrühren. Fügen Sie die Zitronen- und die Orangenspirale hinzu, so dass das Ende über den Glasrand baumelt.",Carbonated water,"Remover el azúcar en polvo y 2 onzas de agua carbonatada en un vaso collins. Llene el vaso con hielo, añada la ginebra y el vermut y remueva. Rellene con agua carbonatada y vuelva a remover. Añadir el twist de piel de limón y la espiral de naranja de modo que el extremo cuelgue sobre el borde del vaso.",,,,,,,Collins glass,,,,,,Dry Vermouth,,,"Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice, add gin and vermouth, and stir. Fill with carbonated water and stir again. Add the twist of lemon peel and the orange spiral so that the end dangles over rim of glass.",Ordinary Drink,,2016-11-16 12:14:45,,,Alcoholic,,,,,Gin,,,Powdered sugar
,,,,https://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg,No,,,,,"Remuer les ingrédients avec de la glace, filtrer dans un verre à cocktail et servir.",,Lone Tree Cocktail,,,"Mescolare gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",11664,,"Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",Sweet Vermouth,"Remover los ingredientes con hielo, colar en una copa de cóctel y servir.",,,,3/4 oz ,,,Cocktail glass,,,,,,,1 1/2 oz ,,"Stir ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,,2016-07-19 11:16:57,,,Alcoholic,,,,,Gin,,,
,,,,https://www.thecocktaildb.com/images/media/drink/rytuex1598719770.jpg,No,,,,,Mélanger la liqueur de noix de coco (de préférence la tequila) avec le jus de pamplemousse et compléter avec de l'eau gazeuse. Garnir d'une grosse tranche de pamplemousse contre l'intérieur du verre.,,Lazy Coconut Paloma,,,Mescolare il liquore al cocco (preferibilmente tequila) con il succo di pompelmo e guarnire con acqua di seltz. Versare una grossa fetta di pompelmo dentro il bicchiere.,178335,Top,,Coconut Liqueur,Mezclar el licor de coco (preferiblemente tequila) con el zumo de pomelo y completar con agua de soda. Decorar con una rodaja grande de pomelo en el interior del vaso.,,,,30 ml,,,Highball glass,,,,,,Soda Water,75 ml,"Lazy, Sharp",Mix the coconut liqueur (preferably tequila) with the grapefruit juice and top with soda water. Garnish with a large grapefruit slice against the inside of the glass.,Cocktail,,,,,Alcoholic,,,,,Grapefruit Juice,,,
